title	Label1	Label2	Label3
Gold_standard	subject.Business_Studies.Economics	None	None
Goldcrest	subject.Science.Biology.Birds	None	None
Golden_Eagle	subject.Science.Biology.Birds	None	None
Golden_Gate_Highlands_National_Park	subject.Geography.African_Geography	None	None
Goldfish	subject.Science.Biology.Insects_Reptiles_and_Fish	None	None
Goleta%2C_California	subject.Geography.North_American_Geography	None	None
Gone_with_the_Wind_%28film%29	subject.Everyday_life.Films	None	None
Google	subject.IT.Websites_and_the_Internet	None	None
Goose	subject.Science.Biology.Birds	None	None
Gordon_Brown	subject.People.Political_People	None	None
Gordon_Griffith	subject.People.Producers_directors_and_media_figures	None	None
Gorilla	subject.Science.Biology.Mammals	None	None
Gossypium	subject.Science.Biology.Plants	None	None
Gothenburg	subject.Geography.European_Geography	None	None
Gottfried_Leibniz	subject.People.Mathematicians	None	None
Government	subject.Citizenship.Politics_and_government	None	None
Government_of_France	subject.Citizenship.Politics_and_government	None	None
Gowanus_Canal	subject.Geography.North_American_Geography	None	None
Grand_Canal_of_China	subject.Geography.Geography_of_Asia	None	None
Grand_Canyon	subject.Geography.North_American_Geography	None	None
Grand_Central_Station_%28Chicago%29	subject.Design_and_Technology.Railway_transport	subject.Design_and_Technology.Architecture	None
Grand_Central_Terminal	subject.Design_and_Technology.Architecture	subject.Design_and_Technology.Railway_transport	None
Grand_Forks%2C_North_Dakota	subject.Geography.North_American_Geography	None	None
Grand_Slam_%28tennis%29	subject.Everyday_life.Sports_events	None	None
Grange_Hill	subject.Everyday_life.Television	None	None
Granite	subject.Geography.Mineralogy	None	None
Graniteville_train_disaster	subject.History.Recent_History	None	None
Grape_seed_oil	subject.Everyday_life.Food_and_agriculture	None	None
Graphic_novel	subject.Language_and_literature.Literature_types	None	None
Gravitation	subject.Science.Physics.General_Physics	None	None
Gray_Wolf	subject.Science.Biology.Mammals	None	None
Gray_reef_shark	subject.Science.Biology.Insects_Reptiles_and_Fish	None	None
Grease_%28film%29	subject.Everyday_life.Films	None	None
Great_Auk	subject.Science.Biology.Birds	None	None
Great_Barrier_Reef	subject.Geography.Geography_of_Oceania_Australasia	None	None
Great_Black-backed_Gull	subject.Science.Biology.Birds	None	None
Great_Britain	subject.Citizenship.Politics_and_government	subject.History.British_History	None
Great_Bustard	subject.Science.Biology.Birds	None	None
Great_Comet_of_1882	subject.Science.Physics.Space_Astronomy	None	None
Great_Cormorant	subject.Science.Biology.Birds	None	None
Great_Crested_Grebe	subject.Science.Biology.Birds	None	None
Great_Lakes	subject.Geography.General_Geography	None	None
Great_Lakes_Storm_of_1913	subject.Geography.Storms	None	None
Great_Moravia	subject.History.Ancient_History_Classical_History_and_Mythology	None	None
Great_Pyramid_of_Giza	subject.History.Ancient_History_Classical_History_and_Mythology	subject.Design_and_Technology.Architecture	None
Great_Red_Spot	subject.Science.Physics.Space_Astronomy	None	None
Great_Rift_Valley	subject.Geography.North_American_Geography	None	None
Great_Salt_Lake	subject.Geography.General_Geography	None	None
Great_Spotted_Woodpecker	subject.Science.Biology.Birds	None	None
Great_Tit	subject.Science.Biology.Birds	None	None
Great_Wall_of_China	subject.Design_and_Technology.Architecture	None	None
Great_Yarmouth	subject.Geography.Geography_of_Great_Britain	None	None
Great_comet	subject.Science.Physics.Space_Astronomy	None	None
Great_hammerhead	subject.Science.Biology.Insects_Reptiles_and_Fish	None	None
Great_white_shark	subject.Science.Biology.Insects_Reptiles_and_Fish	None	None
Greater_Cane_Rat	subject.Science.Biology.Mammals	None	None
Greco-Buddhism	subject.Religion.Religious_movements_traditions_and_organizations	None	None
Greece	subject.Geography.European_Geography.European_Countries	subject.Countries	None
Greek_War_of_Independence	subject.History.Pre_1900_Military	None	None
Greek_mythology	subject.Religion.Myths	None	None
Green_Woodpecker	subject.Science.Biology.Birds	None	None
Greenhouse_effect	subject.Geography.Climate_and_the_Weather	None	None
Greenland	subject.Countries	subject.Geography.North_American_Geography	None
Greg_LeMond	subject.People.Sports_and_games_people	None	None
Gregor_Mendel	subject.People.Human_Scientists	None	None
Gregorian_chant	subject.Music.Musical_genres_styles_eras_and_events	None	None
Gremlins	subject.Everyday_life.Films	None	None
Grenada	subject.Geography.Central_and_South_American_Geography.Central_and_South_American_Countries	subject.Countries	None
Grevy%27s_Zebra	subject.Science.Biology.Mammals	None	None
Group_%28mathematics%29	subject.Mathematics	None	None
Grover_Cleveland	subject.People.USA_Presidents	None	None
Guadeloupe	subject.Geography.Central_and_South_American_Geography.Central_and_South_American_Countries	subject.Countries	None
Guam	subject.Countries	subject.Geography.Geography_of_Oceania_Australasia	None
Guangzhou	subject.Geography.Geography_of_Asia	None	None
Guatemala	subject.Countries	subject.Geography.Central_and_South_American_Geography.Central_and_South_American_Countries	None
Guernsey	subject.Geography.Geography_of_Great_Britain	None	None
Guglielmo_Marconi	subject.People.Engineers_and_inventors	None	None
Guild	subject.Business_Studies.Business	None	None
Guinea	subject.Geography.African_Geography.African_Countries	subject.Countries	None
Guinea-Bissau	subject.Geography.African_Geography.African_Countries	subject.Countries	None
Guinness	subject.Everyday_life.Drink	None	None
Guitar	subject.Music.Musical_Instruments	None	None
Gulf_of_Mexico	subject.Geography.General_Geography	None	None
Gull	subject.Science.Biology.Birds	None	None
Gunpowder	subject.Science.Chemistry.General_Chemistry	None	None
Guqin	subject.Music.Musical_Instruments	None	None
Gustav_Holst	subject.People.Performers_and_composers	None	None
Gustavus_Franklin_Swift	subject.People.Engineers_and_inventors	None	None
Guyana	subject.Geography.Central_and_South_American_Geography.Central_and_South_American_Countries	subject.Countries	None
Gyeongju	subject.Geography.Geography_of_Asia	None	None
Gypsum	subject.Geography.Mineralogy	None	None
H%C3%A4nsel_und_Gretel	subject.Language_and_literature.Poetry_and_Opera	None	None
H.D.	subject.People.Writers_and_critics	None	None
H5N1	subject.Science.Biology.Health_and_medicine	None	None
HD_209458_b	subject.Science.Physics.Space_Astronomy	None	None
HD_217107	subject.Science.Physics.Space_Astronomy	None	None
HD_217107_b	subject.Science.Physics.Space_Astronomy	None	None
HD_217107_c	subject.Science.Physics.Space_Astronomy	None	None
HD_28185	subject.Science.Physics.Space_Astronomy	None	None
HD_28185_b	subject.Science.Physics.Space_Astronomy	None	None
HIV	subject.Science.Biology.Health_and_medicine	None	None
HIV_AIDS_in_Africa	subject.Geography.African_Geography	None	None
HMS_E18	subject.Design_and_Technology.Air_and_Sea_transport	None	None
HSBC	subject.Business_Studies.Companies	None	None
HTTP_cookie	subject.IT.Websites_and_the_Internet	None	None
H_II_region	subject.Science.Physics.Space_Astronomy	None	None
Habsburg_Spain	subject.History.General_history	None	None
Hadrian%27s_Wall	subject.Design_and_Technology.Architecture	subject.History.British_History.British_History_1500_and_before_including_Roman_Britain	None
Haemophilia	subject.Science.Biology.Health_and_medicine	None	None
Hafnium	subject.Science.Chemistry.Chemical_elements	None	None
Haiti	subject.Geography.Central_and_South_American_Geography.Central_and_South_American_Countries	subject.Countries	None
Haji_Mohammad_Suharto	subject.People.Political_People	None	None
Halfbeak	subject.Science.Biology.Insects_Reptiles_and_Fish	None	None
Halloween	subject.Everyday_life.Recreation	None	None
Hamburg	subject.Geography.European_Geography	None	None
Hamilton-Burr_duel	subject.History.North_American_History	None	None
Hammurabi	subject.History.Ancient_History_Classical_History_and_Mythology	None	None
Hampshire	subject.Geography.Geography_of_Great_Britain	None	None
Hampstead_Heath	subject.Geography.Geography_of_Great_Britain	None	None
Hannibal_Barca	subject.People.Historical_figures	None	None
Hanoi	subject.Geography.Geography_of_Asia	None	None
Harald_Maddadsson	subject.History.British_History.British_History_1500_and_before_including_Roman_Britain	None	None
Haraldsk%C3%A6r_Woman	subject.History.Archaeology	None	None
Harare	subject.Geography.African_Geography	None	None
Hardball_squash	subject.Everyday_life.Sports	None	None
Harlem_Globetrotters	subject.Everyday_life.Sports_teams	None	None
Harley-Davidson	subject.Business_Studies.Companies	None	None
Harold_Macmillan	subject.People.Political_People	None	None
Harold_Wilson	subject.People.Political_People	None	None
Harrier_Hawk	subject.Science.Biology.Birds	None	None
Harry_Potter	subject.Language_and_literature.Novels	None	None
Harry_S._Truman	subject.People.USA_Presidents	None	None
Harvest	subject.Everyday_life.Food_and_agriculture	None	None
Hasekura_Tsunenaga	subject.People.Historical_figures	None	None
Hassium	subject.Science.Chemistry.Chemical_elements	None	None
Hatshepsut	subject.People.Historical_figures	None	None
Hawaiian_Goose	subject.Science.Biology.Birds	None	None
Hawfinch	subject.Science.Biology.Birds	None	None
Hawk	subject.Science.Biology.Birds	None	None
Hawk-Eye	subject.Design_and_Technology.Engineering	subject.Everyday_life.Sports	None
Hawking_radiation	subject.Science.Physics.Space_Astronomy	None	None
Health	subject.Science.Biology.Health_and_medicine	None	None
Heard_Island_and_McDonald_Islands	subject.Geography.Antarctica	None	None
Heat	subject.Science.Physics.General_Physics	None	None
Hebrew_calendar	subject.History.Ancient_History_Classical_History_and_Mythology	None	None
Hebrew_language	subject.Language_and_literature.Languages	None	None
Hebrides	subject.Geography.Geography_of_Great_Britain	None	None
Heilbronn	subject.Geography.European_Geography	None	None
Helen	subject.History.Ancient_History_Classical_History_and_Mythology	subject.People.Historical_figures	None
Helen_Gandy	subject.People.Historical_figures	None	None
Helicobacter_pylori	subject.Science.Biology.Organisms	None	None
Heliocentrism	subject.Religion.Religious_disputes	subject.Science.Physics.Space_Astronomy	None
Helium	subject.Science.Chemistry.Chemical_elements	None	None
Hellenistic_Greece	subject.History.Ancient_History_Classical_History_and_Mythology	None	None
Hello_Garci_scandal	subject.Citizenship.Politics_and_government	None	None
Helmeted_Guineafowl	subject.Science.Biology.Birds	None	None
Helsinki	subject.Geography.European_Geography	None	None
Henipavirus	subject.Science.Biology.Organisms	None	None
Henri_Matisse	subject.People.Artists	None	None
Henrik_Ibsen	subject.People.Writers_and_critics	subject.Language_and_literature.Theatre	None
Henry_David_Thoreau	subject.People.Philosophers	None	None
Henry_Fonda	subject.People.Actors_models_and_celebrities	None	None
Henry_Ford	subject.People.Engineers_and_inventors	None	None
Henry_H._Rogers	subject.People.Historical_figures	None	None
Henry_III_of_England	subject.People.Monarchs_of_Great_Britain	subject.History.British_History.British_History_1500_and_before_including_Roman_Britain	None
Henry_II_of_England	subject.People.Monarchs_of_Great_Britain	subject.History.British_History.British_History_1500_and_before_including_Roman_Britain	None
Henry_IV_of_England	subject.People.Monarchs_of_Great_Britain	subject.History.British_History.British_History_1500_and_before_including_Roman_Britain	None
Henry_I_of_England	subject.People.Monarchs_of_Great_Britain	subject.History.British_History.British_History_1500_and_before_including_Roman_Britain	None
Henry_James	subject.People.Writers_and_critics	None	None
Henry_Moore	subject.People.Artists	None	None
Henry_Morrison_Flagler	subject.People.Engineers_and_inventors	None	None
Henry_Morton_Stanley	subject.People.Geographers_and_explorers	None	None
Henry_Purcell	subject.People.Performers_and_composers	None	None
Henry_Rollins	subject.People.Actors_models_and_celebrities	None	None
Henry_VIII_of_England	subject.People.Monarchs_of_Great_Britain	None	None
Henry_VII_of_England	subject.History.British_History.British_History_1500_and_before_including_Roman_Britain	subject.History.British_History.British_History_15001750	subject.People.Monarchs_of_Great_Britain
Henry_VI_of_England	subject.History.British_History.British_History_1500_and_before_including_Roman_Britain	subject.People.Monarchs_of_Great_Britain	None
Henry_V_of_England	subject.History.British_History.British_History_1500_and_before_including_Roman_Britain	subject.People.Monarchs_of_Great_Britain	None
Henry_Wood_%28conductor%29	subject.People.Performers_and_composers	subject.History.British_History.British_History_Post_1900	None
Hepatocellular_carcinoma	subject.Science.Biology.Health_and_medicine	None	None
Hepatorenal_syndrome	subject.Science.Biology.Health_and_medicine	None	None
Heracles	subject.History.Ancient_History_Classical_History_and_Mythology	None	None
Heraclius	subject.People.Historical_figures	None	None
Heraldry	subject.Everyday_life.Recreation	None	None
Herbert_Hoover	subject.People.USA_Presidents	None	None
Herbig-Haro_object	subject.Science.Physics.Space_Astronomy	None	None
Herbivore	subject.Science.Biology.General_Biology	None	None
Hermann_Maier	subject.People.Sports_and_games_people	None	None
Hern%C3%A1n_Cort%C3%A9s	subject.People.Historical_figures	None	None
Hero_of_Ukraine	subject.History.Military_History_and_War	None	None
